date,opening_price,highest_price,lowest_price,closing_price
2017-06-29,2541.35,2554.8,2532.46,2552.98
2017-06-30,2543.79,2552.92,2533.86,2549.97
2017-07-03,2550.5,2550.5,2522.74,2534.37
2017-07-04,2531.53,2531.61,2506.68,2511.15
2017-07-05,2508.81,2551.41,2507.92,2548.1
2017-07-06,2543.91,2561.64,2534.12,2553.88
2017-07-07,2542.91,2546.78,2527.55,2543.66
2017-07-10,2538.16,2557.47,2530.93,2550.11
2017-07-11,2543.72,2592.06,2543.05,2570.59
2017-07-12,2570.91,2604.2,2555.38,2565.14
2017-07-13,2565.59,2601.47,2563.22,2600.95
2017-07-14,2600.76,2623.32,2593.43,2622.98
2017-07-17,2627.37,2663.28,2594.42,2631.41
2017-07-18,2619.23,2637.53,2596.12,2624.31
2017-07-19,2621.11,2661.66,2618.37,2657.89
2017-07-20,2653.38,2666.04,2643.64,2665.45
2017-07-21,2655.23,2661.48,2635.0,2639.21
2017-07-24,2636.55,2666.65,2632.76,2654.38
2017-07-25,2656.48,2667.79,2639.61,2643.07
2017-07-26,2642.26,2665.15,2617.55,2636.2
2017-07-27,2632.0,2638.94,2610.58,2636.63
2017-07-28,2627.16,2642.69,2619.04,2636.39
2017-07-31,2633.88,2649.29,2626.18,2638.12
2017-08-01,2640.87,2681.93,2638.02,2681.81
2017-08-02,2679.34,2696.64,2675.2,2680.63
2017-08-03,2676.35,2689.94,2644.99,2646.22
2017-08-04,2644.45,2653.81,2627.25,2627.8
2017-08-07,2621.55,2641.34,2613.82,2634.18
2017-08-08,2632.04,2639.24,2622.26,2635.18
2017-08-09,2630.67,2634.43,2618.81,2620.38
2017-08-10,2617.99,2635.35,2590.86,2611.34
2017-08-11,2592.04,2599.71,2566.57,2570.26
2017-08-14,2572.3,2598.38,2567.6,2591.45
2017-08-15,2593.07,2623.08,2592.92,2605.24
2017-08-16,2601.47,2602.1,2586.34,2595.0
2017-08-17,2599.04,2606.68,2591.54,2604.08
2017-08-18,2601.88,2621.97,2595.86,2613.26
2017-08-21,2619.04,2628.8,2610.26,2616.82
2017-08-22,2624.41,2644.2,2620.16,2643.5
2017-08-23,2641.79,2673.39,2639.66,2659.78
2017-08-24,2659.65,2675.2,2641.83,2646.4
2017-08-25,2645.45,2706.7,2645.45,2706.24
2017-08-28,2715.47,2766.79,2715.47,2736.46
2017-08-29,2734.45,2746.1,2726.22,2739.13
2017-08-30,2740.0,2762.07,2720.66,2728.23
2017-08-31,2729.47,2735.43,2701.88,2714.63
2017-09-01,2716.05,2734.77,2700.16,2710.12
2017-09-04,2703.33,2713.73,2691.78,2711.35
2017-09-05,2712.76,2738.59,2711.17,2729.85
2017-09-06,2721.95,2725.24,2703.65,2714.33
2017-09-07,2716.13,2717.56,2690.88,2691.83
2017-09-08,2692.8,2701.57,2681.44,2686.69
2017-09-11,2691.34,2708.42,2673.62,2674.75
2017-09-12,2682.25,2695.53,2672.28,2692.54
2017-09-13,2690.56,2694.41,2676.25,2687.67
2017-09-14,2688.4,2694.78,2666.82,2672.84
2017-09-15,2669.65,2677.53,2659.73,2668.38
2017-09-18,2670.2,2694.06,2670.2,2674.18
2017-09-19,2680.72,2687.18,2661.61,2670.69
2017-09-20,2667.24,2675.21,2661.87,2662.63
2017-09-21,2664.05,2690.36,2660.53,2675.55
2017-09-22,2666.67,2686.41,2662.84,2679.05
2017-09-25,2672.95,2682.75,2667.31,2680.65
2017-09-26,2673.54,2681.23,2673.4,2678.99
2017-09-27,2674.41,2677.74,2659.6,2661.55
2017-09-28,2661.54,2663.7,2653.46,2661.28
2017-09-29,2661.52,2682.17,2660.86,2672.33
2017-10-09,2736.83,2743.36,2688.54,2692.08
2017-10-10,2693.25,2711.31,2671.94,2695.54
2017-10-11,2694.5,2717.33,2692.77,2707.52
2017-10-12,2706.42,2724.83,2702.31,2718.35
2017-10-13,2716.0,2722.23,2711.95,2713.38
2017-10-16,2719.31,2741.1,2715.05,2726.64
2017-10-17,2725.2,2734.31,2716.4,2723.53
2017-10-18,2725.67,2753.92,2723.76,2753.01
2017-10-19,2750.64,2756.04,2743.13,2756.04
2017-10-20,2744.49,2746.23,2733.72,2737.64
2017-10-23,2744.32,2747.0,2732.63,2734.37
2017-10-24,2732.94,2762.59,2730.84,2753.65
2017-10-25,2753.93,2756.76,2746.27,2752.14
2017-10-26,2760.06,2788.66,2753.73,2771.04
2017-10-27,2770.53,2815.42,2769.43,2814.27
2017-10-30,2812.24,2822.59,2780.05,2809.11
2017-10-31,2795.54,2797.79,2785.16,2793.71
2017-11-01,2795.19,2816.3,2782.06,2789.4
2017-11-02,2788.11,2796.43,2771.15,2794.1
2017-11-03,2789.54,2803.31,2770.12,2800.47
2017-11-06,2798.47,2798.47,2776.95,2792.22
2017-11-07,2794.19,2832.14,2792.7,2821.96
2017-11-08,2818.67,2846.3,2811.11,2819.96
2017-11-09,2814.57,2834.51,2809.96,2832.96
2017-11-10,2828.12,2867.06,2827.74,2862.34
2017-11-13,2865.78,2885.7,2865.72,2873.51
2017-11-14,2876.75,2882.79,2853.78,2861.42
2017-11-15,2848.77,2864.37,2839.46,2850.05
2017-11-16,2840.36,2880.98,2840.36,2879.4
2017-11-17,2868.52,2940.77,2867.59,2938.8
2017-11-20,2916.74,2942.14,2897.2,2941.15
2017-11-21,2928.92,3012.89,2927.61,2987.17
2017-11-22,3001.95,3038.28,2989.82,3012.36
2017-11-23,3003.78,3018.26,2919.65,2940.73
2017-11-24,2934.45,2949.79,2907.1,2936.83
2017-11-27,2928.36,2928.86,2885.6,2917.31
2017-11-28,2900.08,2908.36,2872.53,2897.11
2017-11-29,2905.33,2914.07,2855.85,2893.28
2017-11-30,2878.53,2895.53,2850.31,2863.45
2017-12-01,2861.9,2867.11,2834.26,2842.18
2017-12-04,2829.81,2868.29,2823.94,2861.36
2017-12-05,2852.82,2922.33,2851.32,2910.48
2017-12-06,2897.23,2897.23,2845.13,2875.73
2017-12-07,2868.2,2875.74,2828.23,2848.89
2017-12-08,2843.2,2872.82,2832.8,2865.34
2017-12-11,2862.61,2900.17,2857.98,2899.1
2017-12-12,2897.66,2900.27,2849.39,2850.2
2017-12-13,2850.47,2879.41,2834.93,2872.94
2017-12-14,2874.95,2878.32,2841.92,2850.05
2017-12-15,2844.1,2846.52,2817.32,2820.17
2017-12-18,2821.42,2842.81,2815.82,2829.06
2017-12-19,2829.55,2873.6,2827.44,2873.03
2017-12-20,2874.05,2887.23,2861.54,2879.64
2017-12-21,2871.68,2906.81,2862.23,2895.37
2017-12-22,2891.72,2897.03,2876.02,2880.77
2017-12-25,2882.28,2915.61,2868.86,2880.1
2017-12-26,2878.75,2897.62,2868.6,2894.34
2017-12-27,2886.7,2889.31,2832.02,2839.63
2017-12-28,2842.73,2870.89,2829.54,2859.05
2017-12-29,2861.92,2876.19,2849.68,2860.44
2018-01-02,2867.53,2912.27,2867.53,2908.73
2018-01-03,2914.28,2947.63,2906.6,2913.26
2018-01-04,2918.26,2934.15,2910.66,2919.48
2018-01-05,2926.78,2940.18,2920.08,2932.36
2018-01-08,2933.82,2952.34,2926.87,2947.76
2018-01-09,2947.55,2972.43,2947.12,2969.32
2018-01-10,2968.34,2999.75,2966.18,2995.56
2018-01-11,2986.79,3009.99,2981.33,2997.04
2018-01-12,2997.9,3019.7,2993.56,3018.6
2018-01-15,3027.2,3070.94,3022.47,3048.81
2018-01-16,3041.36,3065.19,3035.77,3063.86
2018-01-17,3071.5,3132.99,3060.22,3076.18
2018-01-18,3096.2,3125.86,3084.28,3106.55
2018-01-19,3122.67,3145.99,3100.41,3117.82
2018-01-22,3104.96,3144.85,3104.4,3130.33
2018-01-23,3145.11,3177.76,3144.28,3176.5
2018-01-24,3189.77,3202.47,3150.55,3180.33
2018-01-25,3171.35,3177.41,3124.46,3157.46
2018-01-26,3147.48,3195.07,3147.48,3172.78
2018-01-29,3184.3,3197.84,3107.96,3120.7
2018-01-30,3109.19,3127.75,3077.31,3079.12
2018-01-31,3063.23,3118.76,3062.53,3116.83
2018-02-01,3120.13,3141.77,3101.34,3141.23
2018-02-02,3113.3,3150.7,3082.99,3149.64
2018-02-05,3098.67,3181.59,3095.99,3181.34
2018-02-06,3114.35,3140.03,3094.49,3117.49
2018-02-07,3147.32,3166.7,3020.39,3029.6
2018-02-08,2998.6,3019.27,2911.4,2945.84
2018-02-09,2857.43,2871.54,2724.59,2810.03
2018-02-12,2803.86,2823.81,2776.96,2805.21
2018-02-13,2834.39,2887.89,2834.39,2852.72
2018-02-14,2859.87,2877.04,2841.24,2871.79
2018-02-22,2915.97,2936.85,2900.87,2931.88
2018-02-23,2941.42,2966.75,2926.36,2957.17
2018-02-26,2973.81,2986.81,2933.52,2973.79
2018-02-27,2979.77,2979.77,2918.01,2927.1
2018-02-28,2899.0,2905.57,2866.46,2878.67
2018-03-01,2859.09,2907.27,2852.49,2891.3
2018-03-02,2864.18,2887.89,2852.01,2864.18
2018-03-05,2865.2,2889.74,2846.93,2863.99
2018-03-06,2878.92,2893.46,2838.61,2892.48
2018-03-07,2892.44,2921.44,2868.04,2878.15
2018-03-08,2878.82,2903.05,2865.55,2898.25
2018-03-09,2907.04,2916.55,2891.87,2908.2
2018-03-12,2922.62,2927.51,2897.24,2909.58
2018-03-13,2909.25,2921.31,2878.2,2883.38
2018-03-14,2871.72,2879.54,2860.97,2871.33
2018-03-15,2860.41,2895.61,2860.41,2894.98
2018-03-16,2895.51,2911.19,2869.97,2870.73
2018-03-19,2870.36,2898.23,2856.17,2897.26
2018-03-20,2878.95,2907.52,2877.1,2904.4
2018-03-21,2929.0,2932.22,2879.53,2894.18
2018-03-22,2894.13,2902.77,2851.29,2866.67
2018-03-23,2786.53,2800.25,2754.66,2791.47
2018-03-26,2767.36,2773.54,2709.57,2738.87
2018-03-27,2775.63,2780.84,2726.36,2747.59
2018-03-28,2714.87,2746.88,2687.96,2694.83
2018-03-29,2699.14,2757.78,2657.49,2738.79
2018-03-30,2735.62,2740.82,2714.77,2722.15
2018-04-02,2717.12,2754.65,2707.63,2711.37
2018-04-03,2690.63,2709.91,2683.05,2697.27
2018-04-04,2706.42,2730.25,2698.89,2702.37
2018-04-09,2706.33,2721.59,2688.83,2715.73
2018-04-10,2719.52,2781.27,2710.87,2780.8
2018-04-11,2782.67,2803.88,2767.38,2785.34
2018-04-12,2785.12,2785.31,2747.77,2749.7
2018-04-13,2765.67,2771.03,2724.17,2726.4
2018-04-16,2716.58,2723.58,2656.52,2664.7
2018-04-17,2669.26,2683.5,2633.59,2635.7
2018-04-18,2666.62,2668.79,2623.97,2653.77
2018-04-19,2661.3,2693.14,2656.15,2682.55
2018-04-20,2672.36,2677.92,2632.75,2647.38
2018-04-23,2637.07,2671.01,2636.68,2664.92
2018-04-24,2669.61,2737.21,2669.61,2722.85
2018-04-25,2707.71,2717.31,2696.22,2702.98
2018-04-26,2712.52,2717.57,2652.42,2666.02
2018-04-27,2672.64,2675.1,2613.53,2653.54
2018-05-02,2662.08,2667.96,2637.06,2652.73
2018-05-03,2643.97,2671.24,2626.54,2663.98
2018-05-04,2659.27,2669.7,2643.26,2646.35
2018-05-07,2649.1,2686.22,2638.17,2683.85
2018-05-08,2683.84,2736.76,2682.79,2722.88
2018-05-09,2723.09,2725.2,2706.48,2717.24
2018-05-10,2727.52,2738.63,2712.47,2729.4
2018-05-11,2737.23,2738.65,2720.55,2724.72
2018-05-14,2736.98,2761.49,2736.04,2753.54
2018-05-15,2760.2,2760.57,2731.57,2750.83
2018-05-16,2739.89,2744.62,2714.26,2716.78
2018-05-17,2720.77,2724.39,2698.17,2700.88
2018-05-18,2697.72,2741.01,2690.99,2740.53
2018-05-21,2753.88,2761.72,2739.68,2745.8
2018-05-22,2744.32,2744.32,2711.06,2728.0
2018-05-23,2721.02,2721.02,2683.59,2683.69
2018-05-24,2684.13,2691.03,2664.12,2665.68
2018-05-25,2663.32,2679.85,2650.34,2661.29
2018-05-28,2661.21,2682.78,2650.4,2673.2
2018-05-29,2666.83,2676.68,2642.87,2663.4
2018-05-30,2632.71,2637.19,2604.91,2605.9
2018-05-31,2626.94,2661.66,2624.67,2658.29
2018-06-01,2652.25,2664.31,2637.37,2647.19
2018-06-04,2664.84,2697.75,2658.57,2694.58
2018-06-05,2697.69,2712.12,2680.24,2707.02
2018-06-06,2702.71,2703.41,2688.33,2692.18
2018-06-07,2697.51,2717.06,2693.1,2695.24
2018-06-08,2686.09,2686.15,2637.36,2652.08
2018-06-11,2644.43,2665.93,2633.08,2660.41
2018-06-12,2662.39,2691.97,2650.97,2687.7
2018-06-13,2681.31,2686.07,2662.75,2671.63
2018-06-14,2662.23,2691.04,2659.57,2671.3
2018-06-15,2657.59,2677.31,2657.51,2667.98
2018-06-19,2638.4,2646.64,2571.69,2599.78
2018-06-20,2588.12,2607.47,2567.5,2598.33
2018-06-21,2597.3,2628.04,2575.17,2579.05
2018-06-22,2564.87,2586.33,2553.3,2583.71
2018-06-25,2593.62,2595.99,2535.12,2536.46
2018-06-26,2516.08,2519.16,2470.15,2506.72
2018-06-27,2500.07,2512.59,2438.04,2452.64
2018-06-28,2431.86,2461.17,2418.3,2425.18
2018-06-29,2431.81,2481.32,2429.59,2479.91
2018-07-02,2473.31,2473.73,2370.4,2386.38
2018-07-03,2389.36,2395.08,2331.84,2388.98
2018-07-04,2381.25,2403.51,2365.89,2368.43
2018-07-05,2370.86,2398.56,2352.97,2374.36
2018-07-06,2378.87,2422.4,2349.48,2402.62
2018-07-09,2410.52,2471.8,2410.52,2471.29
2018-07-10,2475.98,2477.84,2448.86,2471.23
2018-07-11,2420.18,2443.35,2409.31,2432.28
2018-07-12,2425.67,2490.44,2425.67,2474.62
2018-07-13,2480.82,2481.56,2464.95,2476.86
2018-07-16,2471.15,2484.17,2438.86,2448.76
2018-07-17,2443.55,2446.1,2414.35,2430.44
2018-07-18,2437.38,2458.48,2419.32,2420.76
2018-07-19,2432.89,2452.45,2418.66,2426.16
2018-07-20,2426.1,2506.94,2409.05,2493.76
2018-07-23,2482.05,2533.77,2478.19,2526.81
2018-07-24,2534.07,2579.59,2534.07,2563.58
2018-07-25,2573.93,2573.96,2550.97,2563.69
2018-07-26,2570.48,2578.72,2525.67,2530.99
2018-07-27,2529.66,2541.23,2515.89,2525.09
2018-07-30,2525.38,2562.76,2515.55,2541.31
2018-07-31,2537.03,2553.81,2521.82,2545.12
2018-08-01,2557.61,2570.31,2489.12,2490.25
2018-08-02,2483.76,2485.41,2412.96,2440.31
2018-08-03,2438.84,2452.07,2413.25,2413.5
2018-08-06,2417.3,2448.98,2393.68,2406.54
2018-08-07,2416.01,2480.1,2407.64,2479.78
2018-08-08,2476.4,2481.84,2443.07,2447.0
2018-08-09,2437.45,2510.36,2435.79,2504.62
2018-08-10,2505.31,2518.11,2485.98,2503.21
2018-08-13,2480.1,2485.23,2442.23,2478.51
2018-08-14,2475.47,2482.71,2454.98,2469.2
2018-08-15,2467.25,2467.45,2405.6,2408.72
2018-08-16,2381.01,2430.92,2367.05,2405.16
2018-08-17,2427.47,2429.68,2370.04,2374.17
2018-08-20,2386.14,2409.13,2370.82,2409.13
2018-08-21,2411.98,2461.14,2410.89,2452.38
2018-08-22,2461.4,2461.4,2438.94,2450.15
2018-08-23,2453.66,2474.69,2435.16,2461.07
2018-08-24,2449.37,2496.39,2438.72,2472.0
2018-08-27,2484.41,2522.34,2482.52,2522.34
2018-08-28,2524.92,2530.5,2503.81,2511.15
2018-08-29,2506.15,2515.0,2497.82,2503.48
2018-08-30,2506.53,2519.4,2479.21,2479.21
2018-08-31,2462.8,2490.46,2455.99,2474.48
2018-09-03,2461.86,2470.51,2445.87,2465.88
2018-09-04,2467.25,2507.04,2451.72,2500.44
2018-09-05,2488.9,2493.47,2441.23,2441.23
2018-09-06,2432.4,2449.83,2408.93,2416.03
2018-09-07,2424.42,2458.26,2416.16,2437.68
2018-09-10,2431.18,2440.11,2410.79,2413.43
2018-09-11,2412.18,2422.94,2387.64,2398.77
2018-09-12,2389.28,2398.73,2373.04,2381.39
2018-09-13,2413.41,2420.0,2381.03,2415.31
2018-09-14,2421.66,2434.67,2410.66,2425.42
2018-09-17,2411.38,2418.14,2397.94,2399.88
2018-09-18,2391.95,2459.77,2391.73,2458.77
2018-09-19,2455.44,2505.0,2452.58,2487.08
2018-09-20,2492.4,2503.1,2480.54,2487.42
2018-09-21,2495.74,2573.6,2485.41,2573.6
2018-09-25,2545.21,2560.72,2536.43,2547.79
2018-09-26,2555.92,2610.59,2553.17,2582.77
2018-09-27,2582.12,2584.07,2561.58,2575.45
2018-09-28,2580.66,2618.83,2577.98,2606.67
2018-10-08,2544.49,2548.89,2481.18,2486.82
2018-10-09,2481.59,2506.27,2476.35,2491.66
2018-10-10,2495.86,2518.61,2472.19,2494.06
2018-10-11,2412.22,2446.37,2369.03,2390.5
2018-10-12,2398.18,2452.69,2390.99,2444.13
2018-10-15,2443.73,2448.26,2407.55,2412.48
2018-10-16,2414.32,2459.88,2407.0,2415.49
2018-10-17,2446.48,2451.19,2384.14,2429.21
2018-10-18,2416.37,2416.37,2367.71,2369.07
2018-10-19,2353.84,2451.76,2344.98,2446.32
2018-10-22,2463.49,2566.63,2463.49,2540.15
2018-10-23,2539.65,2544.3,2451.67,2464.81
2018-10-24,2459.32,2530.77,2459.21,2477.49
2018-10-25,2419.11,2486.76,2415.49,2485.1
2018-10-26,2487.0,2499.76,2445.83,2468.91
2018-10-29,2461.92,2465.37,2377.99,2389.58
2018-10-30,2380.47,2449.29,2378.82,2415.65
2018-10-31,2424.16,2460.84,2413.34,2451.12
2018-11-01,2474.27,2500.12,2455.73,2460.16
2018-11-02,2522.39,2544.19,2489.07,2542.77
2018-11-05,2520.88,2524.65,2489.59,2511.59
2018-11-06,2507.36,2509.64,2478.38,2499.68
2018-11-07,2503.68,2521.15,2479.25,2482.33
2018-11-08,2507.59,2511.0,2480.33,2486.0
2018-11-09,2469.89,2469.89,2434.08,2434.21
2018-11-12,2426.83,2447.46,2419.97,2444.97
2018-11-13,2415.3,2474.82,2413.78,2462.97
2018-11-14,2462.18,2462.18,2425.97,2429.99
2018-11-15,2430.19,2459.43,2427.07,2459.14
2018-11-16,2458.48,2482.44,2443.12,2461.44
2018-11-19,2466.43,2492.08,2461.8,2492.08
2018-11-20,2475.23,2484.01,2441.85,2446.79
2018-11-21,2425.72,2454.46,2425.23,2451.27
2018-11-22,2455.77,2456.91,2426.12,2437.64
2018-11-23,2433.53,2441.32,2398.73,2399.2
2018-11-26,2409.47,2423.46,2393.98,2401.9
2018-11-27,2407.23,2416.44,2387.93,2394.29
2018-11-28,2396.3,2426.66,2394.25,2421.13
2018-11-29,2437.92,2441.42,2401.85,2401.85
2018-11-30,2403.23,2430.65,2402.54,2428.04
2018-12-03,2492.43,2500.57,2467.94,2488.06
2018-12-04,2488.58,2496.81,2476.91,2496.14
2018-12-05,2467.56,2492.32,2465.25,2481.79
2018-12-06,2453.56,2460.23,2431.86,2434.49
2018-12-07,2441.38,2444.98,2427.89,2430.72
2018-12-10,2410.17,2425.74,2399.32,2408.61
2018-12-11,2408.92,2420.52,2405.87,2415.58
2018-12-12,2437.61,2437.61,2414.33,2423.32
2018-12-13,2429.39,2469.7,2423.57,2457.9
2018-12-14,2446.81,2448.8,2423.09,2423.38
2018-12-17,2420.58,2430.89,2409.01,2425.94
2018-12-18,2409.58,2427.68,2388.98,2397.87
2018-12-19,2401.91,2403.89,2366.4,2369.55
2018-12-20,2363.0,2372.37,2319.1,2334.92
2018-12-21,2325.98,2327.44,2288.4,2306.15
2018-12-24,2293.75,2311.73,2286.99,2309.23
2018-12-25,2285.66,2308.61,2256.47,2297.33
2018-12-26,2293.29,2303.2,2278.29,2281.56
2018-12-27,2310.81,2313.05,2275.04,2276.06
2018-12-28,2279.7,2305.91,2278.25,2293.1
2019-01-02,2298.18,2301.06,2252.75,2262.79
2019-01-03,2259.48,2287.78,2253.94,2269.24
2019-01-04,2252.74,2316.35,2249.37,2314.65
2019-01-07,2329.03,2331.6,2306.9,2314.32
2019-01-08,2312.17,2312.17,2298.95,2305.17
2019-01-09,2320.91,2360.36,2318.44,2332.72
2019-01-10,2333.22,2345.33,2321.3,2331.85
2019-01-11,2342.02,2360.06,2334.91,2354.5
2019-01-14,2350.26,2354.31,2330.0,2331.14
2019-01-15,2337.7,2380.6,2332.41,2378.37
2019-01-16,2375.17,2385.22,2366.34,2381.22
2019-01-17,2388.59,2396.8,2370.58,2371.35
2019-01-18,2385.62,2422.03,2380.56,2417.36
2019-01-21,2418.0,2443.23,2418.0,2432.49
2019-01-22,2430.43,2430.43,2394.18,2401.23
2019-01-23,2397.41,2414.02,2392.64,2397.05
2019-01-24,2401.38,2414.89,2385.1,2411.56
2019-01-25,2419.26,2453.67,2418.01,2441.64
2019-01-28,2455.28,2473.12,2429.88,2437.03
2019-01-29,2433.31,2461.52,2423.46,2455.9
2019-01-30,2445.86,2462.61,2439.33,2440.01
2019-01-31,2454.64,2487.1,2450.18,2483.47
2019-02-01,2502.1,2503.55,2479.34,2499.64
2019-02-11,2485.5,2528.38,2484.65,2527.47
2019-02-12,2528.1,2537.29,2515.03,2533.18
2019-02-13,2538.42,2587.88,2528.23,2580.61
2019-02-14,2572.64,2585.51,2564.87,2576.31
2019-02-15,2566.34,2568.79,2515.89,2517.46
2019-02-18,2540.53,2583.4,2540.3,2582.85
2019-02-19,2586.86,2614.36,2568.18,2579.05
2019-02-20,2593.79,2599.55,2569.98,2588.17
2019-02-21,2586.74,2615.47,2569.48,2577.23
2019-02-22,2576.0,2623.09,2555.73,2623.07
2019-02-25,2652.91,2788.67,2652.91,2787.7
2019-02-26,2781.31,2804.16,2729.48,2733.9
2019-02-27,2739.11,2794.93,2722.31,2750.34
2019-02-28,2749.87,2767.86,2733.03,2743.97
2019-03-01,2764.95,2819.47,2747.21,2819.47
2019-03-04,2839.4,2907.82,2816.98,2832.59
2019-03-05,2829.5,2835.11,2807.12,2828.87
2019-03-06,2827.86,2847.38,2797.5,2840.27
2019-03-07,2831.36,2831.36,2773.35,2789.7
2019-03-08,2731.53,2753.55,2684.2,2685.59
2019-03-11,2683.76,2714.09,2670.79,2708.6
2019-03-12,2730.53,2759.61,2704.69,2719.77
2019-03-13,2731.5,2747.96,2699.98,2723.96
2019-03-14,2720.19,2752.66,2716.27,2729.13
2019-03-15,2736.0,2783.51,2735.86,2755.81
2019-03-18,2763.23,2827.26,2749.2,2825.18
2019-03-19,2830.24,2842.45,2797.72,2806.9
2019-03-20,2799.32,2831.63,2787.28,2812.92
2019-03-21,2816.45,2822.63,2799.83,2802.96
2019-03-22,2804.72,2813.52,2771.96,2795.39
2019-03-25,2757.81,2765.84,2717.29,2718.18
2019-03-26,2737.37,2739.29,2693.91,2706.15
2019-03-27,2721.14,2751.72,2714.09,2741.59
2019-03-28,2728.04,2742.7,2709.39,2733.97
2019-03-29,2747.54,2845.23,2746.11,2838.51
2019-04-01,2860.14,2906.15,2860.14,2892.62
2019-04-02,2900.63,2903.87,2878.39,2888.53
2019-04-03,2869.85,2923.92,2865.3,2920.0
2019-04-04,2927.1,2959.59,2921.2,2951.98
2019-04-08,2978.5,3007.83,2938.65,2962.27
2019-04-09,2968.08,2980.12,2948.31,2967.51
2019-04-10,2957.27,2996.41,2941.35,2979.1
2019-04-11,2982.39,3000.1,2920.19,2928.43
2019-04-12,2920.55,2933.45,2903.27,2920.52
2019-04-15,2973.02,2999.33,2924.6,2924.93
2019-04-16,2914.99,3023.03,2909.66,3023.03
2019-04-17,3017.39,3035.41,2996.76,3017.42
2019-04-18,3014.91,3019.54,2993.27,3004.92
2019-04-19,3013.67,3043.93,2989.55,3042.43
2019-04-22,3047.43,3048.82,2962.36,2970.49
2019-04-23,2968.0,3007.35,2964.98,2978.85
2019-04-24,2989.96,3001.53,2933.53,2974.85
2019-04-25,2962.74,2973.22,2924.02,2927.99
2019-04-26,2913.77,2930.21,2892.53,2892.86
2019-04-29,2906.47,2968.16,2899.83,2939.41
2019-04-30,2935.24,2955.88,2919.49,2945.24
2019-05-06,2853.88,2867.6,2768.8,2805.04
2019-05-07,2814.47,2833.2,2777.73,2806.26
2019-05-08,2753.61,2796.47,2750.93,2758.24
2019-05-09,2740.35,2748.01,2686.47,2698.78
2019-05-10,2731.58,2798.87,2698.81,2793.76
2019-05-13,2751.76,2767.48,2736.84,2741.11
2019-05-14,2716.73,2754.69,2716.73,2724.73
2019-05-15,2743.78,2797.15,2743.78,2783.54
2019-05-16,2777.85,2793.76,2766.15,2791.41
2019-05-17,2792.08,2792.51,2728.93,2735.21
2019-05-20,2726.07,2746.66,2697.61,2715.43
2019-05-21,2717.87,2764.48,2712.04,2739.79
2019-05-22,2739.11,2745.86,2714.65,2725.73
2019-05-23,2710.57,2713.94,2679.54,2685.93
2019-05-24,2693.88,2722.34,2692.53,2702.03
2019-05-27,2696.26,2731.3,2667.38,2722.33
2019-05-28,2719.06,2759.78,2716.31,2748.8
2019-05-29,2728.44,2780.31,2724.85,2755.81
2019-05-30,2748.43,2752.69,2721.88,2742.96
2019-05-31,2740.3,2762.39,2728.95,2728.95
2019-06-03,2737.81,2762.08,2723.93,2743.06
2019-06-04,2744.7,2746.51,2713.8,2721.31
2019-06-05,2741.94,2747.23,2717.93,2719.59
2019-06-06,2727.7,2727.7,2701.92,2706.76
2019-06-10,2717.91,2752.88,2712.16,2743.37
2019-06-11,2750.54,2816.99,2750.54,2812.9
2019-06-12,2802.53,2805.01,2790.18,2796.73
2019-06-13,2798.02,2804.76,2771.86,2794.54
2019-06-14,2798.4,2816.18,2781.72,2785.61
2019-06-17,2785.47,2813.45,2785.47,2793.7
2019-06-18,2800.83,2809.87,2785.38,2806.45
2019-06-19,2872.07,2879.23,2842.42,2842.74
2019-06-20,2847.32,2954.03,2846.44,2942.63
2019-06-21,2939.65,2958.23,2929.9,2938.77
2019-06-24,2942.51,2958.02,2931.67,2949.52
2019-06-25,2946.02,2946.71,2875.37,2910.12
2019-06-26,2896.76,2915.24,2891.0,2903.49
2019-06-27,2917.2,2952.91,2914.96,2937.13
2019-06-28,2932.69,2937.29,2911.67,2930.6
2019-07-01,2984.65,3011.91,2978.75,3002.94
2019-07-02,3000.78,3003.88,2988.47,2999.08
2019-07-03,2990.05,2990.05,2953.7,2964.73
2019-07-04,2966.33,2974.8,2939.97,2953.27
2019-07-05,2952.71,2967.98,2937.6,2961.92
2019-07-08,2944.97,2944.97,2877.74,2897.51
2019-07-09,2894.33,2902.14,2872.03,2881.55
2019-07-10,2896.7,2897.58,2870.67,2878.78
2019-07-11,2897.47,2918.94,2879.64,2887.83
2019-07-12,2883.09,2912.9,2878.2,2902.13
2019-07-15,2885.98,2920.16,2850.1,2902.61
2019-07-16,2900.05,2905.11,2881.4,2884.56
2019-07-17,2877.49,2892.34,2866.47,2875.03
2019-07-18,2869.73,2872.24,2859.07,2859.16
2019-07-19,2875.96,2906.55,2875.9,2895.62
2019-07-22,2897.79,2905.35,2872.53,2881.9
2019-07-23,2885.7,2889.39,2871.51,2881.1
2019-07-24,2894.94,2923.4,2894.59,2906.55
2019-07-25,2911.01,2931.18,2903.31,2931.18
2019-07-26,2918.11,2943.07,2918.01,2939.35
2019-07-29,2936.64,2938.73,2922.68,2930.49
2019-07-30,2939.14,2958.3,2938.9,2944.03
2019-07-31,2931.85,2932.65,2906.71,2912.66
2019-08-01,2901.15,2909.47,2880.3,2887.87
2019-08-02,2837.37,2852.12,2831.66,2843.77
2019-08-05,2823.35,2828.48,2785.9,2786.72
2019-08-06,2736.68,2771.79,2718.21,2760.68
2019-08-07,2771.24,2773.94,2747.25,2747.25
2019-08-08,2771.45,2790.14,2768.71,2786.87
